Date,Open,High,Low,Close,Adj Close,Volume
2023-03-10,86.75199890136719,87.53500366210938,86.71800231933594,86.73500061035156,86.73500061035156,0
2023-03-13,85.84860229492188,88.16100311279297,85.84860229492188,87.1259994506836,87.1259994506836,0
2023-03-14,88.12999725341797,88.48600006103516,87.91000366210938,88.13800048828125,88.13800048828125,0
2023-03-15,88.16000366210938,88.53900146484375,87.06400299072266,88.16899871826172,88.16899871826172,0
2023-03-16,87.62000274658203,87.83200073242188,87.35900115966797,87.66500091552734,87.66500091552734,0
2023-03-17,87.61599731445312,87.9749984741211,87.59300231933594,87.61599731445312,87.61599731445312,0
2023-03-20,86.78700256347656,88.48500061035156,86.78700256347656,87.94200134277344,87.94200134277344,0
2023-03-21,88.36799621582031,89.08300018310547,88.33499908447266,88.36799621582031,88.36799621582031,0
2023-03-22,88.98799896240234,89.15699768066406,88.88300323486328,88.99600219726562,88.99600219726562,0
2023-03-23,89.61599731445312,89.74500274658203,89.27999877929688,89.625,89.625,0
2023-03-24,89.03800201416016,89.05599975585938,88.30899810791016,89.0459976196289,89.0459976196289,0
2023-03-27,88.52999877929688,88.77100372314453,88.4729995727539,88.5260009765625,88.5260009765625,0
2023-03-28,88.74500274658203,89.02999877929688,88.69000244140625,88.75399780273438,88.75399780273438,0
2023-03-29,89.01899719238281,89.36000061035156,88.90799713134766,88.98200225830078,88.98200225830078,0
2023-03-30,89.03900146484375,89.59600067138672,88.90699768066406,89.05500030517578,89.05500030517578,0
2023-03-31,89.45800018310547,89.60900115966797,89.12300109863281,89.44200134277344,89.44200134277344,0
2023-04-03,88.87100219726562,89.66600036621094,88.85700225830078,89.0260009765625,89.0260009765625,0
2023-04-04,89.59700012207031,90.01100158691406,89.39299774169922,89.59700012207031,89.59700012207031,0
2023-04-05,89.88800048828125,89.99099731445312,89.29299926757812,89.89600372314453,89.89600372314453,0
2023-04-06,89.27799987792969,89.38200378417969,89.08499908447266,89.27799987792969,89.27799987792969,0
2023-04-07,89.30500030517578,89.31500244140625,88.29000091552734,89.30500030517578,89.30500030517578,0
2023-04-10,89.30599975585938,89.30599975585938,88.28900146484375,89.30599975585938,89.30599975585938,0
2023-04-11,88.31700134277344,89.62899780273438,88.31700134277344,88.31700134277344,88.31700134277344,0
2023-04-12,89.50800323486328,90.10099792480469,89.4990005493164,89.51599884033203,89.51599884033203,0
2023-04-13,90.04299926757812,90.29299926757812,89.9260025024414,90.05999755859375,90.05999755859375,0
2023-04-14,90.16300201416016,90.38700103759766,89.8219985961914,90.18699645996094,90.18699645996094,0
2023-04-17,89.95800018310547,90.02400207519531,89.39299774169922,89.90799713134766,89.90799713134766,0
2023-04-18,89.51799774169922,90.01100158691406,89.46299743652344,89.51100158691406,89.51100158691406,0
2023-04-19,90.0469970703125,90.1050033569336,89.72799682617188,90.02999877929688,90.02999877929688,0
2023-04-20,90.0999984741211,90.14199829101562,89.78399658203125,90.0979995727539,90.0979995727539,0
2023-04-21,90.01100158691406,90.13200378417969,89.7750015258789,90.01100158691406,90.01100158691406,0
2023-04-24,89.06890106201172,90.33300018310547,89.06890106201172,90.08999633789062,90.08999633789062,0
2023-04-25,90.5199966430664,90.61699676513672,89.89099884033203,90.5199966430664,90.5199966430664,0
2023-04-26,89.93699645996094,90.61900329589844,89.86100006103516,89.93699645996094,89.93699645996094,0
2023-04-27,90.22000122070312,90.3280029296875,89.88899993896484,90.22799682617188,90.22799682617188,0
2023-04-28,90.1259994506836,90.24600219726562,89.58100128173828,90.11900329589844,90.11900329589844,0
2023-05-01,88.85299682617188,88.85299682617188,88.85299682617188,89.97699737548828,89.97699737548828,0
2023-05-02,88.85299682617188,90.01899719238281,88.85299682617188,88.85299682617188,88.85299682617188,0
2023-05-03,89.96499633789062,90.33599853515625,89.91600036621094,89.9489974975586,89.9489974975586,0
2023-05-04,90.44200134277344,90.58499908447266,89.77400207519531,90.4540023803711,90.4540023803711,0
2023-05-05,89.98699951171875,90.18900299072266,89.64299774169922,89.99600219726562,89.99600219726562,0
2023-05-08,89.0479965209961,90.3030014038086,89.0479965209961,89.97200012207031,89.97200012207031,0
2023-05-09,89.85600280761719,90.14800262451172,89.78800201416016,89.84500122070312,89.84500122070312,0
2023-05-10,89.95600128173828,90.06099700927734,89.6760025024414,89.94000244140625,89.94000244140625,0
2023-05-11,89.9010009765625,90.00700378417969,89.44999694824219,89.90399932861328,89.90399932861328,0
2023-05-12,89.52400207519531,89.75199890136719,89.14900207519531,89.51300048828125,89.51300048828125,0
2023-05-15,88.63099670410156,89.5199966430664,88.63099670410156,89.0979995727539,89.0979995727539,0
2023-05-16,89.38500213623047,89.56400299072266,89.26000213623047,89.36799621582031,89.36799621582031,0
2023-05-17,89.34600067138672,89.43399810791016,89.02300262451172,89.33000183105469,89.33000183105469,0
2023-05-18,89.23600006103516,89.34500122070312,88.99600219726562,89.27899932861328,89.27899932861328,0
2023-05-19,89.06500244140625,89.62899780273438,88.94000244140625,89.05599975585938,89.05599975585938,0
2023-05-22,88.23419952392578,89.64600372314453,88.23419952392578,89.49800109863281,89.49800109863281,0
2023-05-23,89.46600341796875,89.54499816894531,89.09400177001953,89.4469985961914,89.4469985961914,0
2023-05-24,89.13300323486328,89.2229995727539,88.81800079345703,89.125,89.125,0
2023-05-25,88.8290023803711,88.8290023803711,88.58100128173828,88.83799743652344,88.83799743652344,0
2023-05-26,88.6510009765625,88.81099700927734,88.32599639892578,88.6510009765625,88.6510009765625,0
2023-05-29,87.76010131835938,88.64800262451172,87.76010131835938,87.76010131835938,87.76010131835938,0
2023-05-30,88.3740005493164,88.74500274658203,88.2509994506836,88.3740005493164,88.3740005493164,0
2023-05-31,88.65699768066406,88.67400360107422,88.00399780273438,88.66600036621094,88.66600036621094,0
2023-06-01,88.31600189208984,88.43900299072266,87.88500213623047,88.322998046875,88.322998046875,0
2023-06-02,88.46600341796875,88.63099670410156,88.1969985961914,88.44999694824219,88.44999694824219,0
2023-06-05,87.58679962158203,88.4260025024414,87.58679962158203,88.13500213623047,88.13500213623047,0
2023-06-06,88.30599975585938,88.60399627685547,88.03299713134766,88.2979965209961,88.2979965209961,0
2023-06-07,88.20700073242188,88.5199966430664,87.98400115966797,88.19000244140625,88.19000244140625,0
2023-06-08,88.38700103759766,88.88800048828125,88.2699966430664,88.37899780273438,88.37899780273438,0
2023-06-09,88.88800048828125,88.91200256347656,88.51599884033203,88.9000015258789,88.9000015258789,0
2023-06-12,87.73269653320312,88.86399841308594,87.73269653320312,88.54000091552734,88.54000091552734,0
2023-06-13,88.61900329589844,88.97799682617188,88.5989990234375,88.62300109863281,88.62300109863281,0
2023-06-14,88.64900207519531,88.9219970703125,88.49800109863281,88.65299987792969,88.65299987792969,0
2023-06-15,88.87300109863281,89.56500244140625,88.69400024414062,88.88099670410156,88.88099670410156,0
2023-06-16,89.5780029296875,89.7699966430664,89.38500213623047,89.58699798583984,89.58699798583984,0
2023-06-19,88.61060333251953,89.61699676513672,88.61060333251953,89.55899810791016,89.55899810791016,0
2023-06-20,89.39600372314453,89.7699966430664,89.30500030517578,89.40399932861328,89.40399932861328,0
2023-06-21,89.4469985961914,89.80799865722656,89.38999938964844,89.45500183105469,89.45500183105469,0
2023-06-22,89.96399688720703,90.16999816894531,89.65499877929688,89.98899841308594,89.98899841308594,0
2023-06-23,89.7030029296875,89.72699737548828,88.8949966430664,89.7229995727539,89.7229995727539,0
2023-06-26,88.09159851074219,89.50299835205078,88.0905990600586,89.2249984741211,89.2249984741211,0
2023-06-27,89.36900329589844,89.89700317382812,89.33799743652344,89.38099670410156,89.38099670410156,0
2023-06-28,89.7750015258789,89.85299682617188,89.3479995727539,89.77899932861328,89.77899932861328,0
2023-06-29,89.46399688720703,89.65699768066406,89.0999984741211,89.4800033569336,89.4800033569336,0
2023-06-30,89.12699890136719,89.58699798583984,88.84300231933594,89.10299682617188,89.10299682617188,0
2023-07-03,88.01300048828125,89.47799682617188,88.01200103759766,88.01300048828125,88.01300048828125,0
2023-07-04,89.33599853515625,89.38099670410156,89.21600341796875,89.35199737548828,89.35199737548828,0
2023-07-05,89.14399719238281,89.58399963378906,89.08300018310547,89.1240005493164,89.1240005493164,0
2023-07-06,89.36699676513672,89.9540023803711,89.19100189208984,89.35900115966797,89.35900115966797,0
2023-07-07,90.04399871826172,90.51799774169922,89.84700012207031,90.06900024414062,90.06900024414062,0
2023-07-10,89.14900207519531,90.71499633789062,89.14900207519531,89.14900207519531,89.14900207519531,0
2023-07-11,90.73100280761719,90.81800079345703,90.4219970703125,90.74700164794922,90.74700164794922,0
2023-07-12,90.65899658203125,91.17500305175781,90.5530014038086,90.67500305175781,90.67500305175781,0
2023-07-13,91.2969970703125,91.8239974975586,91.2490005493164,91.23899841308594,91.23899841308594,0
2023-07-14,92.02100372314453,92.3010025024414,91.9229965209961,92.00499725341797,92.00499725341797,0
2023-07-17,92.08399963378906,92.26499938964844,91.14469909667969,92.08399963378906,92.08399963378906,0
2023-07-18,92.1240005493164,92.37699890136719,91.98200225830078,92.13300323486328,92.13300323486328,0
2023-07-19,92.07099914550781,92.2040023803711,91.62000274658203,92.06400299072266,92.06400299072266,0
2023-07-20,91.87100219726562,92.0530014038086,91.28399658203125,91.8550033569336,91.8550033569336,0
2023-07-21,91.29100036621094,91.36199951171875,91.06400299072266,91.31500244140625,91.31500244140625,0
2023-07-24,90.22209930419922,91.1780014038086,90.22209930419922,90.22209930419922,90.22209930419922,0
2023-07-25,90.4469985961914,90.60199737548828,90.17400360107422,90.43099975585938,90.43099975585938,0
2023-07-26,90.37799835205078,90.83300018310547,90.2959976196289,90.37000274658203,90.37000274658203,0
2023-07-27,90.71800231933594,91.26899719238281,90.0780029296875,90.70999908447266,90.70999908447266,0
2023-07-28,90.1259994506836,90.76100158691406,90.01599884033203,90.12899780273438,90.12899780273438,0
2023-07-31,89.38999938964844,90.78399658203125,89.38999938964844,89.38999938964844,89.38999938964844,0
2023-08-01,90.35700225830078,90.43499755859375,90.08399963378906,90.3550033569336,90.3550033569336,0
2023-08-02,90.50299835205078,90.70800018310547,90.33499908447266,90.5260009765625,90.5260009765625,0
2023-08-03,90.4520034790039,90.6520004272461,90.2300033569336,90.39299774169922,90.39299774169922,0
2023-08-04,90.5790023803711,91.23200225830078,90.49600219726562,90.57499694824219,90.57499694824219,0
2023-08-07,89.61599731445312,91.02100372314453,89.61599731445312,89.61599731445312,89.61599731445312,0
2023-08-08,91.03399658203125,91.0739974975586,90.53099822998047,90.96600341796875,90.96600341796875,0
2023-08-09,90.66699981689453,91.02799987792969,90.66699981689453,90.66699981689453,90.66699981689453,0
2023-08-10,90.8759994506836,91.28099822998047,90.78099822998047,90.88500213623047,90.88500213623047,0
2023-08-11,90.87000274658203,91.0199966430664,90.66200256347656,90.875,90.875,0
2023-08-14,90.08609771728516,90.9540023803711,90.08609771728516,90.08609771728516,90.08609771728516,0
2023-08-15,90.68499755859375,91.14299774169922,90.60900115966797,90.64600372314453,90.64600372314453,0
2023-08-16,90.63500213623047,92.51399993896484,90.55599975585938,90.64299774169922,90.64299774169922,0
2023-08-17,90.49099731445312,90.5719985961914,90.11000061035156,90.49099731445312,90.49099731445312,0
2023-08-18,90.30599975585938,90.3499984741211,90.30599975585938,90.30599975585938,90.30599975585938,0
2023-08-21,89.31900024414062,90.60800170898438,89.31900024414062,90.30500030517578,90.30500030517578,0
2023-08-22,90.49299621582031,90.6989974975586,89.86299896240234,90.4800033569336,90.4800033569336,0
2023-08-23,90.04299926757812,90.08399963378906,89.24299621582031,90.03199768066406,90.03199768066406,0
2023-08-24,89.60299682617188,89.68099975585938,89.28900146484375,89.59700012207031,89.59700012207031,0
2023-08-25,89.16999816894531,89.40599822998047,88.94499969482422,89.16200256347656,89.16200256347656,0
2023-08-28,88.3125,89.33999633789062,88.3125,89.0260009765625,89.0260009765625,0
2023-08-29,89.447998046875,89.5979995727539,89.17900085449219,89.43699645996094,89.43699645996094,0
2023-08-30,89.60299682617188,90.31600189208984,89.57499694824219,89.59500122070312,89.59500122070312,0
2023-08-31,90.31099700927734,90.3290023803711,89.54000091552734,90.31999969482422,90.31999969482422,0
2023-09-01,89.552001953125,89.81800079345703,89.11799621582031,89.55400085449219,89.55400085449219,0
2023-09-04,88.75070190429688,89.30000305175781,88.75070190429688,88.75070190429688,88.75070190429688,0
2023-09-05,89.22100067138672,89.31300354003906,88.87000274658203,89.22200012207031,89.22200012207031,0
2023-09-06,89.04100036621094,89.2699966430664,88.90499877929688,89.03700256347656,89.03700256347656,0
2023-09-07,89.17900085449219,89.25900268554688,88.8499984741211,89.17900085449219,89.17900085449219,0
2023-09-08,88.85800170898438,89.1240005493164,88.6760025024414,88.85800170898438,88.85800170898438,0
2023-09-11,87.8093032836914,89.09300231933594,87.8093032836914,87.8093032836914,87.8093032836914,0
2023-09-12,89.06500244140625,89.15599822998047,88.68900299072266,89.09100341796875,89.09100341796875,0
2023-09-13,89.01499938964844,89.16200256347656,88.87300109863281,89.00700378417969,89.00700378417969,0
2023-09-14,88.95999908447266,89.0989990234375,88.39299774169922,88.97100067138672,88.97100067138672,0
2023-09-15,88.21700286865234,88.71299743652344,88.21700286865234,88.22799682617188,88.22799682617188,0
2023-09-18,87.46379852294922,88.98799896240234,87.46379852294922,88.50399780273438,88.50399780273438,0
2023-09-19,88.93800354003906,89.09400177001953,88.83699798583984,88.96299743652344,88.96299743652344,0
2023-09-20,88.7959976196289,88.93299865722656,88.71399688720703,88.79100036621094,88.79100036621094,0
2023-09-21,88.38200378417969,88.63300323486328,88.18599700927734,88.41799926757812,88.41799926757812,0
2023-09-22,88.27899932861328,88.41000366210938,87.9209976196289,88.2770004272461,88.2770004272461,0
2023-09-25,87.17859649658203,88.5199966430664,87.17859649658203,88.375,88.375,0
2023-09-26,87.87000274658203,88.25,87.85099792480469,87.86199951171875,87.86199951171875,0
2023-09-27,87.97799682617188,87.97799682617188,87.35800170898438,87.95600128173828,87.95600128173828,0
2023-09-28,87.39299774169922,87.86000061035156,87.21499633789062,87.39299774169922,87.39299774169922,0
2023-09-29,87.80899810791016,88.10199737548828,87.73899841308594,87.7979965209961,87.7979965209961,0
2023-10-02,87.10299682617188,88.0009994506836,87.10299682617188,87.10299682617188,87.10299682617188,0
2023-10-03,87.11699676513672,87.20099639892578,86.8759994506836,87.11699676513672,87.11699676513672,0
2023-10-04,87.05400085449219,87.59100341796875,86.95800018310547,87.05500030517578,87.05500030517578,0
2023-10-05,87.41799926757812,88.9020004272461,87.31800079345703,87.41799926757812,87.41799926757812,0
2023-10-06,87.83200073242188,88.0009994506836,87.22799682617188,87.83000183105469,87.83000183105469,0
2023-10-09,86.847900390625,87.88400268554688,86.847900390625,87.93000030517578,87.93000030517578,0
2023-10-10,88.0250015258789,88.21600341796875,87.76000213623047,88.01300048828125,88.01300048828125,0
2023-10-11,88.29499816894531,88.30799865722656,88.04199981689453,88.197998046875,88.197998046875,0
2023-10-12,88.22200012207031,88.39299774169922,87.72599792480469,88.31900024414062,88.31900024414062,0
2023-10-13,87.63899993896484,87.80599975585938,87.30999755859375,87.64600372314453,87.64600372314453,0
2023-10-16,86.55819702148438,87.72899627685547,86.55819702148438,86.55819702148438,86.55819702148438,0
2023-10-17,86.70700073242188,88.0790023803711,85.97599792480469,87.7490005493164,87.7490005493164,0
2023-10-18,87.9540023803711,88.11599731445312,87.59700012207031,87.947998046875,87.947998046875,0
2023-10-19,87.61199951171875,87.87999725341797,87.23500061035156,87.64199829101562,87.64199829101562,0
2023-10-20,87.91000366210938,88.03700256347656,87.69000244140625,87.9010009765625,87.9010009765625,0
2023-10-23,86.98670196533203,88.37999725341797,86.98670196533203,88.04199981689453,88.04199981689453,0
2023-10-24,88.48400115966797,88.69999694824219,87.81099700927734,88.48400115966797,88.48400115966797,0
2023-10-25,87.85800170898438,88.0790023803711,85.97000122070312,87.85800170898438,87.85800170898438,0
2023-10-26,87.79399871826172,87.80599975585938,87.55799865722656,87.94200134277344,87.94200134277344,0
2023-10-27,87.90799713134766,88.16300201416016,87.62000274658203,87.9000015258789,87.9000015258789,0
2023-10-30,86.85800170898438,88.39600372314453,86.85800170898438,86.85800170898438,86.85800170898438,0
2023-10-31,88.28900146484375,88.73400115966797,87.9219970703125,88.28600311279297,88.28600311279297,0
2023-11-01,87.98300170898438,88.02100372314453,87.56099700927734,87.98300170898438,87.98300170898438,0
2023-11-02,88.072998046875,88.6719970703125,88.02799987792969,88.0469970703125,88.0469970703125,0
2023-11-03,88.29100036621094,89.18599700927734,88.28800201416016,88.29399871826172,88.29399871826172,0
2023-11-06,87.61080169677734,89.41000366210938,87.61080169677734,89.10900115966797,89.10900115966797,0
2023-11-07,89.12999725341797,89.12999725341797,88.72699737548828,89.12200164794922,89.12200164794922,0
2023-11-08,88.93000030517578,89.09400177001953,88.68499755859375,88.94999694824219,88.94999694824219,0
2023-11-09,89.072998046875,89.22000122070312,88.8949966430664,89.05000305175781,89.05000305175781,0
2023-11-10,88.73100280761719,89.03700256347656,88.71700286865234,88.73799896240234,88.73799896240234,0
2023-11-13,87.9352035522461,89.06600189208984,87.9352035522461,87.9352035522461,87.9352035522461,0
2023-11-14,88.93099975585938,90.02799987792969,88.8290023803711,88.94000244140625,88.94000244140625,0
2023-11-15,90.16600036621094,90.35900115966797,90.01399993896484,90.16600036621094,90.16600036621094,0
2023-11-16,90.1259994506836,90.572998046875,89.99500274658203,90.1259994506836,90.1259994506836,0
2023-11-17,92.00900268554688,92.00900268554688,90.06700134277344,90.13099670410156,90.13099670410156,0
2023-11-20,89.47319793701172,91.14399719238281,89.47319793701172,89.47319793701172,89.47319793701172,0
2023-11-21,91.11799621582031,91.322998046875,90.88200378417969,91.11799621582031,91.11799621582031,0
2023-11-22,90.82599639892578,90.90299987792969,90.36599731445312,90.82599639892578,90.82599639892578,0
2023-11-23,90.89399719238281,90.97899627685547,90.49700164794922,90.88300323486328,90.88300323486328,0
2023-11-24,90.8030014038086,91.1500015258789,90.72100067138672,90.8030014038086,90.8030014038086,0
2023-11-27,89.9832992553711,91.30899810791016,89.9832992553711,91.0979995727539,91.0979995727539,0
2023-11-28,91.19599914550781,91.6510009765625,91.08399963378906,91.19599914550781,91.19599914550781,0
2023-11-29,91.56300354003906,91.7300033569336,91.26899719238281,91.56300354003906,91.56300354003906,0
2023-11-30,91.20800018310547,91.45999908447266,90.78600311279297,91.21399688720703,91.21399688720703,0
2023-12-01,90.68299865722656,90.87999725341797,90.16799926757812,90.6510009765625,90.6510009765625,0
2023-12-04,89.74700164794922,90.78800201416016,89.74700164794922,89.74700164794922,89.74700164794922,0
2023-12-05,90.3219985961914,90.36499786376953,89.80799865722656,90.302001953125,90.302001953125,0
2023-12-06,89.86000061035156,89.947998046875,89.71600341796875,89.86199951171875,89.86199951171875,0
2023-12-07,89.55500030517578,89.90699768066406,89.5459976196289,89.66699981689453,89.66699981689453,0
2023-12-08,89.87999725341797,89.9540023803711,89.47200012207031,89.87200164794922,89.87200164794922,0
2023-12-11,88.90950012207031,89.95050048828125,88.90950012207031,88.90950012207031,88.90950012207031,0
2023-12-12,89.62999725341797,90.12100219726562,89.6259994506836,89.62999725341797,89.62999725341797,0
2023-12-13,89.96399688720703,90.03399658203125,89.7969970703125,89.96800231933594,89.96800231933594,0
2023-12-14,90.56999969482422,91.56999969482422,90.54499816894531,90.55699920654297,90.55699920654297,0
2023-12-15,91.48799896240234,91.58100128173828,90.43399810791016,91.48699951171875,91.48699951171875,0
2023-12-18,90.04139709472656,90.78299713134766,90.04139709472656,90.04139709472656,90.04139709472656,0
2023-12-19,90.6709976196289,91.21399688720703,90.6500015258789,90.67400360107422,90.67400360107422,0
2023-12-20,91.14199829101562,91.1969985961914,90.89600372314453,91.14900207519531,91.14900207519531,0
2023-12-21,90.95899963378906,91.47799682617188,90.92400360107422,90.95899963378906,90.95899963378906,0
2023-12-22,91.3239974975586,91.68599700927734,91.3239974975586,91.31700134277344,91.31700134277344,0
2023-12-25,90.67019653320312,91.51499938964844,90.67019653320312,90.67019653320312,90.67019653320312,0
2023-12-26,90.67019653320312,91.51499938964844,90.67019653320312,90.67019653320312,90.67019653320312,0
2023-12-27,90.67019653320312,92.52200317382812,90.67019653320312,90.67019653320312,90.67019653320312,0
2023-12-28,92.41500091552734,92.5780029296875,92.00800323486328,92.41500091552734,92.41500091552734,0
2023-12-29,91.9540023803711,92.12300109863281,91.84600067138672,91.89700317382812,91.89700317382812,0
2024-01-01,91.14199829101562,91.14199829101562,91.14199829101562,91.79000091552734,91.79000091552734,0
2024-01-02,91.14199829101562,91.91100311279297,91.06099700927734,91.14199829101562,91.14199829101562,0
2024-01-03,91.06199645996094,91.30999755859375,90.72599792480469,91.05799865722656,91.05799865722656,0
2024-01-04,90.8949966430664,91.22699737548828,90.86000061035156,90.9800033569336,90.9800033569336,0
2024-01-05,91.0469970703125,91.29100036621094,90.45500183105469,91.03600311279297,91.03600311279297,0
2024-01-08,89.75569915771484,91.08399963378906,89.75569915771484,89.75569915771484,89.75569915771484,0
2024-01-09,90.85900115966797,91.00299835205078,90.62100219726562,90.85800170898438,90.85800170898438,0
2024-01-10,90.84400177001953,90.98899841308594,90.66799926757812,90.8030014038086,90.8030014038086,0
2024-01-11,91.0270004272461,91.1500015258789,90.73200225830078,91.04100036621094,91.04100036621094,0
2024-01-12,91.15899658203125,91.18900299072266,90.62000274658203,91.14399719238281,91.14399719238281,0
2024-01-15,89.78510284423828,90.71700286865234,89.78510284423828,90.66300201416016,90.66300201416016,0
2024-01-16,90.63800048828125,90.64099884033203,90.21800231933594,90.64800262451172,90.64800262451172,0
2024-01-17,90.31300354003906,90.41200256347656,90.1449966430664,90.31300354003906,90.31300354003906,0
2024-01-18,90.3489990234375,90.58999633789062,90.1510009765625,90.44200134277344,90.44200134277344,0
2024-01-19,90.40499877929688,90.4739990234375,90.25199890136719,90.38600158691406,90.38600158691406,0
2024-01-22,89.43720245361328,90.60299682617188,89.43720245361328,89.43720245361328,89.43720245361328,0
2024-01-23,90.30699920654297,90.61299896240234,89.89399719238281,90.30599975585938,90.30599975585938,0
2024-01-24,90.2770004272461,90.73899841308594,90.16600036621094,90.28299713134766,90.28299713134766,0
2024-01-25,90.33300018310547,90.51100158691406,89.89099884033203,90.34600067138672,90.34600067138672,0
2024-01-26,90.09100341796875,90.37000274658203,89.82499694824219,90.0999984741211,90.0999984741211,0
2024-01-29,89.30599975585938,90.11599731445312,89.30599975585938,90.1240005493164,90.1240005493164,0
2024-01-30,90.06500244140625,90.14099884033203,89.79499816894531,90.0250015258789,90.0250015258789,0
2024-01-31,90.04900360107422,90.30000305175781,89.66300201416016,90.04900360107422,90.04900360107422,0
2024-02-01,89.6240005493164,90.0479965209961,89.38600158691406,89.61799621582031,89.61799621582031,0
2024-02-02,90.08999633789062,90.27300262451172,89.43800354003906,90.08399963378906,90.08399963378906,0
2024-02-05,89.21820068359375,89.48200225830078,89.01300048828125,89.21820068359375,89.21820068359375,0
